Código da Venda,Código da Mercadoria,Quantidade,Preço,Desconto,Produto,TipoGrupo,PIS_Valor,COFINS_Valor,NFCe_vICMSDeson,Data da Venda,Nome do Cliente,Vendedor,ValorEntrada,FormaEntrada,Parcelado,LojaOrigem
7534,3,"16,29",105,0,BRITA 19MM,MINÉRIOS DE GRANITO,"11,117925","51,3135",0,2023-11-14 00:00:00.000,1681,11,0,,0,BURITI
7534,11,1,"137,05",0,GNRE,SERVICOS,0,0,0,2023-11-14 00:00:00.000,1681,11,0,,0,BURITI
7535,3,"8,23",105,"0,0996933402765724",BRITA 19MM,MINÉRIOS DE GRANITO,"5,616975","25,9245",0,2023-11-14 00:00:00.000,1518,11,0,,0,BURITI
7536,1,"22,75",40,"0,148494505494505",PO DE BRITA,MINÉRIOS DE GRANITO,"5,915","27,3",0,2023-11-14 00:00:00.000,934,13,0,,0,BURITI
7537,1,"15,41",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"4,0066","18,492",0,2023-11-14 00:00:00.000,347,11,0,,0,BURITI
7538,4,"48,34",115,"0,0434782608695652","BRITA 12,5MM",MINÉRIOS DE GRANITO,"36,13415","166,773",0,2023-11-16 00:00:00.000,1736,13,0,,0,BURITI
7539,3,"9,14",105,"0,0476190476190476",BRITA 19MM,MINÉRIOS DE GRANITO,"6,23805","28,791",0,2023-11-16 00:00:00.000,1501,10,0,,0,BURITI
7539,74,1,"350,79","0,130277373927421",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1501,10,0,,0,BURITI
7540,3,9,105,"0,0476190476190476",BRITA 19MM,MINÉRIOS DE GRANITO,"6,1425","28,35",0,2023-11-16 00:00:00.000,1501,10,0,,0,BURITI
7540,74,1,"345,42","0,130276185513288",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1501,10,0,,0,BURITI
7541,4,"21,69",115,"0,0434782608695652","BRITA 12,5MM",MINÉRIOS DE GRANITO,"16,213275","74,8305",0,2023-11-16 00:00:00.000,1736,13,0,,0,BURITI
7542,1,"21,47",40,"0,1",PO DE BRITA,MINÉRIOS DE GRANITO,"5,5822","25,764",0,2023-11-16 00:00:00.000,1736,13,0,,0,BURITI
7543,4,"6,48695",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"4,848995125","22,3799775",0,2023-11-16 00:00:00.000,1703,10,0,,0,BURITI
7544,4,8,115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"5,98","27,6",0,2023-11-16 00:00:00.000,138,13,0,,0,BURITI
7545,4,"13,86",115,"0,1088713219148","BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,36035","47,817",0,2023-11-16 00:00:00.000,1177,10,0,,0,BURITI
7546,4,"6,27",115,"0,0999237223493516","BRITA 12,5MM",MINÉRIOS DE GRANITO,"4,686825","21,6315",0,2023-11-16 00:00:00.000,138,13,0,,0,BURITI
7545,74,1,"281,77","0,615856904567555",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1177,10,0,,0,BURITI
7547,3,"20,94",105,"0,0666666666666667",BRITA 19MM,MINÉRIOS DE GRANITO,"14,29155","65,961",0,2023-11-16 00:00:00.000,1736,13,0,,0,BURITI
7548,4,4,115,"0,108869565217391","BRITA 12,5MM",MINÉRIOS DE GRANITO,"2,99","13,8",0,2023-11-16 00:00:00.000,1177,10,0,,0,BURITI
7548,74,1,"81,32","0,61583866207575",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1177,10,0,,0,BURITI
7549,4,"8,3",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,20425","28,635",0,2023-11-16 00:00:00.000,1836,13,0,,0,BURITI
7550,3,"15,35",105,"0,1857111834962",BRITA 19MM,MINÉRIOS DE GRANITO,"10,476375","48,3525",0,2023-11-16 00:00:00.000,1722,13,0,,0,BURITI
7551,3,"15,4",105,"0,185714285714286",BRITA 19MM,MINÉRIOS DE GRANITO,"10,5105","48,51",0,2023-11-16 00:00:00.000,1722,10,0,,0,BURITI
7552,1,"16,73",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"4,3498","20,076",0,2023-11-16 00:00:00.000,1829,13,0,,0,BURITI
7553,1,"21,48",40,"0,135812383612663",PO DE BRITA,MINÉRIOS DE GRANITO,"5,5848","25,776",0,2023-11-16 00:00:00.000,934,13,0,,0,BURITI
7554,1,"23,17",40,"0,148489425981873",PO DE BRITA,MINÉRIOS DE GRANITO,"6,0242","27,804",0,2023-11-16 00:00:00.000,934,13,0,,0,BURITI
7555,3,"17,51",105,"0,0666666666666667",BRITA 19MM,MINÉRIOS DE GRANITO,"11,950575","55,1565",0,2023-11-16 00:00:00.000,1736,13,0,,0,BURITI
7556,1,"22,48",40,"0,148509786476868",PO DE BRITA,MINÉRIOS DE GRANITO,"5,8448","26,976",0,2023-11-16 00:00:00.000,934,10,0,,0,BURITI
7557,4,"9,78",115,"0,0993153729883525","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,31055","33,741",0,2023-11-16 00:00:00.000,337,13,0,,0,BURITI
7558,4,"9,02",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,74245","31,119",0,2023-11-16 00:00:00.000,174,13,0,,0,BURITI
7559,4,"14,3",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,68925","49,335",0,2023-11-16 00:00:00.000,1833,10,0,,0,BURITI
7560,4,13,115,"0,0237391304347826","BRITA 12,5MM",MINÉRIOS DE GRANITO,"9,7175","44,85",0,2023-11-16 00:00:00.000,42,13,0,,0,BURITI
7561,4,6,115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"4,485","20,7",0,2023-11-16 00:00:00.000,561,11,0,,0,BURITI
7561,11,1,56,0,GNRE,SERVICOS,0,0,0,2023-11-16 00:00:00.000,561,11,0,,0,BURITI
7562,1,"16,12",40,"0,1",PO DE BRITA,MINÉRIOS DE GRANITO,"4,1912","19,344",0,2023-11-16 00:00:00.000,1722,13,0,,0,BURITI
7559,11,1,"131,56",0,GNRE,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1833,10,0,,0,BURITI
7563,1,"15,27",40,"0,1",PO DE BRITA,MINÉRIOS DE GRANITO,"3,9702","18,324",0,2023-11-16 00:00:00.000,1722,13,0,,0,BURITI
7564,3,"17,5",105,"0,106938775510204",BRITA 19MM,MINÉRIOS DE GRANITO,"11,94375","55,125",0,2023-11-16 00:00:00.000,1527,13,0,,0,BURITI
7565,3,"14,31",105,"0,0571428571428571",BRITA 19MM,MINÉRIOS DE GRANITO,"9,766575","45,0765",0,2023-11-16 00:00:00.000,267,13,0,,0,BURITI
7565,74,1,"160,7","0,534287492221531",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,267,13,0,,0,BURITI
7566,4,"2,49",115,"0,0955124847214947","BRITA 12,5MM",MINÉRIOS DE GRANITO,"1,861275","8,5905",0,2023-11-16 00:00:00.000,561,10,0,,0,BURITI
7567,3,3,105,"0,0571428571428571",BRITA 19MM,MINÉRIOS DE GRANITO,"2,0475","9,45",0,2023-11-16 00:00:00.000,267,13,0,,0,BURITI
7567,74,1,"33,69","0,534283170080142",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,267,13,0,,0,BURITI
7568,1,"17,94",40,"0,0997770345596432",PO DE BRITA,MINÉRIOS DE GRANITO,"4,6644","21,528",0,2023-11-16 00:00:00.000,94,10,0,,0,BURITI
7568,74,1,440,"0,162727272727273",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,94,10,0,,0,BURITI
7569,1,"19,3",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"5,018","23,16",0,2023-11-16 00:00:00.000,1822,10,0,,0,BURITI
7570,4,"14,67",115,"0,0673009098722622","BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,965825","50,6115",0,2023-11-16 00:00:00.000,1116,11,0,,0,BURITI
7571,3,"7,15",105,"0,106227106227106",BRITA 19MM,MINÉRIOS DE GRANITO,"4,879875","22,5225",0,2023-11-16 00:00:00.000,347,10,0,,0,BURITI
7572,4,"8,3565",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,24648375","28,829925",0,2023-11-16 00:00:00.000,1209,10,0,,0,BURITI
7573,4,"20,65",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"15,435875","71,2425",0,2023-11-16 00:00:00.000,694,11,0,,0,BURITI
7574,3,"41,33",105,"0,0666666666666667",BRITA 19MM,MINÉRIOS DE GRANITO,"28,207725","130,1895",0,2023-11-16 00:00:00.000,1736,11,0,,0,BURITI
7575,4,"16,55",115,"0,0434782608695652","BRITA 12,5MM",MINÉRIOS DE GRANITO,"12,371125","57,0975",0,2023-11-16 00:00:00.000,1736,13,0,,0,BURITI
7576,4,"14,53",115,"0,108866213830456","BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,861175","50,1285",0,2023-11-16 00:00:00.000,1177,13,0,,0,BURITI
7576,74,1,"295,39","0,615829919767088",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1177,13,0,,0,BURITI
7577,3,"18,19",105,0,BRITA 19MM,MINÉRIOS DE GRANITO,"12,414675","57,2985",0,2023-11-16 00:00:00.000,1835,11,0,,0,BURITI
7577,11,1,"247,6",0,GNRE,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1835,11,0,,0,BURITI
7577,74,1,1185,0,ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1835,11,0,,0,BURITI
7578,3,"3,3",105,"0,113795093795094",BRITA 19MM,MINÉRIOS DE GRANITO,"2,25225","10,395",0,2023-11-16 00:00:00.000,1177,13,0,,0,BURITI
7578,74,1,"67,45","0,584581171237954",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1177,13,0,,0,BURITI
7579,3,"14,53",105,"0,113807229705371",BRITA 19MM,MINÉRIOS DE GRANITO,"9,916725","45,7695",0,2023-11-16 00:00:00.000,1177,13,0,,0,BURITI
7579,74,1,"296,99","0,584632479208054",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1177,13,0,,0,BURITI
7580,1,"19,2",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"4,992","23,04",0,2023-11-16 00:00:00.000,1822,13,0,,0,BURITI
7581,4,"19,03",115,"0,0434782608695652","BRITA 12,5MM",MINÉRIOS DE GRANITO,"14,224925","65,6535",0,2023-11-16 00:00:00.000,1736,13,0,,0,BURITI
7583,4,4,115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"2,99","13,8",0,2023-11-16 00:00:00.000,1758,10,0,,0,BURITI
7583,11,1,"36,8",0,GNRE,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1758,10,0,,0,BURITI
7582,1,"17,81",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"4,6306","21,372",0,2023-11-16 00:00:00.000,1822,13,0,,0,BURITI
7584,3,"13,87",105,"0,18571085247365",BRITA 19MM,MINÉRIOS DE GRANITO,"9,466275","43,6905",0,2023-11-16 00:00:00.000,1722,13,0,,0,BURITI
7585,3,"14,81",105,"0,185711070383589",BRITA 19MM,MINÉRIOS DE GRANITO,"10,107825","46,6515",0,2023-11-16 00:00:00.000,1722,13,0,,0,BURITI
7586,4,"2,08",115,"0,096989966555184","BRITA 12,5MM",MINÉRIOS DE GRANITO,"1,5548","7,176",0,2023-11-16 00:00:00.000,1758,10,0,,0,BURITI
7587,1,"23,59",40,"0,1",PO DE BRITA,MINÉRIOS DE GRANITO,"6,1334","28,308",0,2023-11-16 00:00:00.000,1736,11,0,,0,BURITI
7588,1,"14,57",40,"0,1",PO DE BRITA,MINÉRIOS DE GRANITO,"3,7882","17,484",0,2023-11-16 00:00:00.000,1722,13,0,,0,BURITI
7589,1,"15,27",40,"0,1",PO DE BRITA,MINÉRIOS DE GRANITO,"3,9702","18,324",0,2023-11-16 00:00:00.000,1722,13,0,,0,BURITI
7590,4,"14,24",115,"0,0237359550561798","BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,6444","49,128",0,2023-11-16 00:00:00.000,42,13,0,,0,BURITI
7591,4,"18,24",115,"0,108695652173913","BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,6344","62,928",0,2023-11-16 00:00:00.000,1765,10,0,,0,BURITI
7592,4,"19,14",115,"0,0434782608695652","BRITA 12,5MM",MINÉRIOS DE GRANITO,"14,30715","66,033",0,2023-11-16 00:00:00.000,1736,13,0,,0,BURITI
7593,3,"7,29",105,"0,0998758899993468",BRITA 19MM,MINÉRIOS DE GRANITO,"4,975425","22,9635",0,2023-11-16 00:00:00.000,1785,13,0,,0,BURITI
7594,4,"17,62",115,"0,0998371415881163","BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,17095","60,789",0,2023-11-16 00:00:00.000,1527,10,0,,0,BURITI
7595,4,"7,37",115,"0,0997581263642263","BRITA 12,5MM",MINÉRIOS DE GRANITO,"5,509075","25,4265",0,2023-11-16 00:00:00.000,469,13,0,,0,BURITI
7596,3,"14,5",105,"0,0571428571428571",BRITA 19MM,MINÉRIOS DE GRANITO,"9,89625","45,675",0,2023-11-16 00:00:00.000,267,13,0,,0,BURITI
7596,74,1,"162,83","0,534299576245164",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,267,13,0,,0,BURITI
7597,3,"3,52",105,"0,0571428571428571",BRITA 19MM,MINÉRIOS DE GRANITO,"2,4024","11,088",0,2023-11-16 00:00:00.000,267,13,0,,0,BURITI
7597,74,1,"39,52","0,534412955465587",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,267,13,0,,0,BURITI
7598,1,"26,27",40,"0,1",PO DE BRITA,MINÉRIOS DE GRANITO,"6,8302","31,524",0,2023-11-16 00:00:00.000,1736,13,0,,0,BURITI
7599,3,"5,88",105,"0,0994493035309362",BRITA 19MM,MINÉRIOS DE GRANITO,"4,0131","18,522",0,2023-11-16 00:00:00.000,1675,13,0,,0,BURITI
7600,4,"9,375",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,0078125","32,34375",0,2023-11-16 00:00:00.000,1554,13,0,,0,BURITI
7601,4,"9,375",115,"0,0994782608695652","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,0078125","32,34375",0,2023-11-16 00:00:00.000,1554,13,0,,0,BURITI
7602,3,"9,51",105,"0,0996945571078063",BRITA 19MM,MINÉRIOS DE GRANITO,"6,490575","29,9565",0,2023-11-16 00:00:00.000,782,13,0,,0,BURITI
7603,4,"15,06",115,"0,0673018072636988","BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,25735","51,957",0,2023-11-16 00:00:00.000,1116,13,0,,0,BURITI
7605,4,"20,5",115,"0,0434782608695652","BRITA 12,5MM",MINÉRIOS DE GRANITO,"15,32375","70,725",0,2023-11-16 00:00:00.000,1736,10,0,,0,BURITI
7606,4,"5,69",115,"0,0998701000993352","BRITA 12,5MM",MINÉRIOS DE GRANITO,"4,253275","19,6305",0,2023-11-16 00:00:00.000,1758,13,0,,0,BURITI
7607,4,7,115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"5,2325","24,15",0,2023-11-16 00:00:00.000,1758,13,0,,0,BURITI
7607,11,1,"64,4",0,GNRE,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1758,13,0,,0,BURITI
7604,3,"48,41",105,"0,0666666666666667",BRITA 19MM,MINÉRIOS DE GRANITO,"33,039825","152,4915",0,2023-11-16 00:00:00.000,1736,11,0,,0,BURITI
7608,1,"17,44",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"4,5344","20,928",0,2023-11-16 00:00:00.000,1829,13,0,,0,BURITI
7609,3,"9,6",105,"0,113789682539683",BRITA 19MM,MINÉRIOS DE GRANITO,"6,552","30,24",0,2023-11-16 00:00:00.000,1177,7,0,,0,BURITI
7609,74,1,"196,22","0,584547956375497",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1177,7,0,,0,BURITI
7611,3,"8,31",105,"0,099192023379749",BRITA 19MM,MINÉRIOS DE GRANITO,"5,671575","26,1765",0,2023-11-16 00:00:00.000,99,13,0,,0,BURITI
7610,1044,"8,01",105,"0,1138101183045","BRITA 1/2 (12,7mm)",SELECIONE,0,0,0,2023-11-16 00:00:00.000,1177,7,0,,0,BURITI
7610,74,1,"163,73","0,584621022414952",ENTREGA,SERVICOS,0,0,0,2023-11-16 00:00:00.000,1177,7,0,,0,BURITI
7612,1,"22,38",40,"0,1",PO DE BRITA,MINÉRIOS DE GRANITO,"5,8188","26,856",0,2023-11-16 00:00:00.000,1736,7,0,,0,BURITI
7613,3,"7,39",105,"0,106901217861976",BRITA 19MM,MINÉRIOS DE GRANITO,"5,043675","23,2785",0,2023-11-16 00:00:00.000,347,11,0,,0,BURITI
7614,1,"18,74",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"4,8724","22,488",0,2023-11-16 00:00:00.000,1822,11,0,,0,BURITI
7615,3,"14,99",105,"0,185711108993297",BRITA 19MM,MINÉRIOS DE GRANITO,"10,230675","47,2185",0,2023-11-16 00:00:00.000,1722,13,0,,0,BURITI
7616,4,"18,6",115,"0,0434782608695652","BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,9035","64,17",0,2023-11-16 00:00:00.000,1736,13,0,,0,BURITI
7617,3,"15,15",105,"0,185711142542826",BRITA 19MM,MINÉRIOS DE GRANITO,"10,339875","47,7225",0,2023-11-16 00:00:00.000,1722,11,0,,0,BURITI
7618,4,"21,6",115,"0,0434782608695652","BRITA 12,5MM",MINÉRIOS DE GRANITO,"16,146","74,52",0,2023-11-16 00:00:00.000,1736,13,0,,0,BURITI
7619,1,"22,24",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"5,7824","26,688",0,2023-11-17 00:00:00.000,1473,11,0,,0,BURITI
7620,1,"21,73",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"5,6498","26,076",0,2023-11-17 00:00:00.000,1473,13,0,,0,BURITI
7621,1,"20,97",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"5,4522","25,164",0,2023-11-17 00:00:00.000,1473,11,0,,0,BURITI
7622,1,"11,8",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"3,068","14,16",0,2023-11-17 00:00:00.000,1830,10,0,,0,BURITI
7623,3,"14,09",105,"0,0571428571428571",BRITA 19MM,MINÉRIOS DE GRANITO,"9,616425","44,3835",0,2023-11-17 00:00:00.000,267,10,0,,0,BURITI
7623,74,1,"158,23","0,534285533716741",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,267,10,0,,0,BURITI
7624,3,4,105,"0,0571428571428571",BRITA 19MM,MINÉRIOS DE GRANITO,"2,73","12,6",0,2023-11-17 00:00:00.000,267,10,0,,0,BURITI
7624,74,1,"44,92","0,534283170080142",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,267,10,0,,0,BURITI
7625,1,"21,14",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"5,4964","25,368",0,2023-11-17 00:00:00.000,1473,11,0,,0,BURITI
7626,4,"25,91",115,"0,0434782608695652","BRITA 12,5MM",MINÉRIOS DE GRANITO,"19,367725","89,3895",0,2023-11-17 00:00:00.000,1736,13,0,,0,BURITI
7627,3,"9,05",105,"0,113812154696133",BRITA 19MM,MINÉRIOS DE GRANITO,"6,176625","28,5075",0,2023-11-17 00:00:00.000,1177,10,0,,0,BURITI
7627,74,1,"184,982","0,584651479603421",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,1177,10,0,,0,BURITI
7628,1,"20,64",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"5,3664","24,768",0,2023-11-17 00:00:00.000,1473,11,0,,0,BURITI
7629,3,9,105,"0,113809523809524",BRITA 19MM,MINÉRIOS DE GRANITO,"6,1425","28,35",0,2023-11-17 00:00:00.000,1177,10,0,,0,BURITI
7629,74,1,"183,96","0,584637964774951",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,1177,10,0,,0,BURITI
7630,3,"48,81",105,"0,0666666666666667",BRITA 19MM,MINÉRIOS DE GRANITO,"33,312825","153,7515",0,2023-11-17 00:00:00.000,1736,11,0,,0,BURITI
7631,3,"8,23",105,"0,0807730139443384",BRITA 19MM,MINÉRIOS DE GRANITO,"5,616975","25,9245",0,2023-11-17 00:00:00.000,152,10,0,,0,BURITI
7632,1,"21,98",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"5,7148","26,376",0,2023-11-17 00:00:00.000,1473,11,0,,0,BURITI
7633,4,"18,6",115,"0,0791304347826087","BRITA 12,5MM",MINÉRIOS DE GRANITO,"13,9035","64,17",0,2023-11-17 00:00:00.000,934,10,0,,0,BURITI
7634,4,"8,36",115,"0,0992302891616393","BRITA 12,5MM",MINÉRIOS DE GRANITO,"6,2491","28,842",0,2023-11-17 00:00:00.000,84,10,0,,0,BURITI
7635,4,"15,58",115,"0,067299213037897","BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,64605","53,751",0,2023-11-17 00:00:00.000,1116,11,0,,0,BURITI
7636,4,"21,66",115,"0,0433578224738046","BRITA 12,5MM",MINÉRIOS DE GRANITO,"16,19085","74,727",0,2023-11-17 00:00:00.000,1736,10,0,,0,BURITI
7637,4,"14,61",115,"0,178257893640449","BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,920975","50,4045",0,2023-11-17 00:00:00.000,1722,11,0,,0,BURITI
7638,1,"18,99",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"4,9374","22,788",0,2023-11-17 00:00:00.000,1822,10,0,,0,BURITI
7639,4,"14,56",115,"0,178260869565217","BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,8836","50,232",0,2023-11-17 00:00:00.000,1722,11,0,,0,BURITI
7640,4,"14,37",115,"0,178257843938156","BRITA 12,5MM",MINÉRIOS DE GRANITO,"10,741575","49,5765",0,2023-11-17 00:00:00.000,1722,11,0,,0,BURITI
7641,1,"18,24",40,"0,114583333333333",PO DE BRITA,MINÉRIOS DE GRANITO,"4,7424","21,888",0,2023-11-17 00:00:00.000,1527,11,0,,0,BURITI
7642,1,"20,58",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"5,3508","24,696",0,2023-11-17 00:00:00.000,1822,10,0,,0,BURITI
7643,4,"6,09",115,0,"BRITA 12,5MM",MINÉRIOS DE GRANITO,"4,552275","21,0105",0,2023-11-17 00:00:00.000,1770,11,0,,0,BURITI
7643,11,1,"56,65",0,GNRE,SERVICOS,0,0,0,2023-11-17 00:00:00.000,1770,11,0,,0,BURITI
7644,3,8,105,"0,113809523809524",BRITA 19MM,MINÉRIOS DE GRANITO,"5,46","25,2",0,2023-11-17 00:00:00.000,1177,11,0,,0,BURITI
7645,3,"9,65",105,"0,113802121885023",BRITA 19MM,MINÉRIOS DE GRANITO,"6,586125","30,3975",0,2023-11-17 00:00:00.000,1177,13,0,,0,BURITI
7645,74,1,"197,24","0,584617724599473",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,1177,13,0,,0,BURITI
7646,3,"14,54",105,"0,0571428571428571",BRITA 19MM,MINÉRIOS DE GRANITO,"9,92355","45,801",0,2023-11-17 00:00:00.000,267,10,0,,0,BURITI
7646,74,1,"163,28","0,534296913277805",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,267,10,0,,0,BURITI
7644,74,1,"163,52","0,584637964774951",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,1177,11,0,,0,BURITI
7647,3,"3,18",105,"0,0571428571428571",BRITA 19MM,MINÉRIOS DE GRANITO,"2,17035","10,017",0,2023-11-17 00:00:00.000,267,10,0,,0,BURITI
7647,74,1,"35,71","0,534304116493979",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,267,10,0,,0,BURITI
7648,3,"14,54",105,"0,0571428571428571",BRITA 19MM,MINÉRIOS DE GRANITO,"9,92355","45,801",0,2023-11-17 00:00:00.000,267,10,0,,0,BURITI
7648,74,1,"163,28","0,534296913277805",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,267,10,0,,0,BURITI
7649,1,"19,65",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"5,109","23,58",0,2023-11-17 00:00:00.000,1473,10,0,,0,BURITI
7650,1,"17,65",40,"0,1",PO DE BRITA,MINÉRIOS DE GRANITO,"4,589","21,18",0,2023-11-17 00:00:00.000,1736,10,0,,0,BURITI
7651,1,"17,28",40,0,PO DE BRITA,MINÉRIOS DE GRANITO,"4,4928","20,736",0,2023-11-17 00:00:00.000,1829,10,0,,0,BURITI
7652,1,"20,06",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"5,2156","24,072",0,2023-11-17 00:00:00.000,1473,13,0,,0,BURITI
7653,4,"15,05",115,"0,0673060811786798","BRITA 12,5MM",MINÉRIOS DE GRANITO,"11,249875","51,9225",0,2023-11-17 00:00:00.000,1116,10,0,,0,BURITI
7654,1,"21,77",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"5,6602","26,124",0,2023-11-17 00:00:00.000,1473,11,0,,0,BURITI
7655,4,"9,61",115,"0,108872098810116","BRITA 12,5MM",MINÉRIOS DE GRANITO,"7,183475","33,1545",0,2023-11-17 00:00:00.000,1177,11,0,,0,BURITI
7655,74,1,"195,37","0,615857091672212",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,1177,11,0,,0,BURITI
7656,4,8,115,"0,108869565217391","BRITA 12,5MM",MINÉRIOS DE GRANITO,"5,98","27,6",0,2023-11-17 00:00:00.000,1177,11,0,,0,BURITI
7656,74,1,"162,64","0,61583866207575",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,1177,11,0,,0,BURITI
7657,3,"14,5",105,"0,0571428571428571",BRITA 19MM,MINÉRIOS DE GRANITO,"9,89625","45,675",0,2023-11-17 00:00:00.000,267,11,0,,0,BURITI
7657,74,1,"162,84","0,534266764922623",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,267,11,0,,0,BURITI
7658,3,3,105,"0,0571428571428571",BRITA 19MM,MINÉRIOS DE GRANITO,"2,0475","9,45",0,2023-11-17 00:00:00.000,267,11,0,,0,BURITI
7658,74,1,"33,69","0,534283170080142",ENTREGA,SERVICOS,0,0,0,2023-11-17 00:00:00.000,267,11,0,,0,BURITI
7659,1,"13,36",40,"0,1",PO DE BRITA,MINÉRIOS DE GRANITO,"3,4736","16,032",0,2023-11-17 00:00:00.000,1722,13,0,,0,BURITI
7660,1,"18,1",40,"0,05",PO DE BRITA,MINÉRIOS DE GRANITO,"4,706","21,72",0,2023-11-17 00:00:00.000,1473,13,0,,0,BURITI
7661,1,"14,22",40,"0,1",PO DE BRITA,MINÉRIOS DE GRANITO,"3,6972","17,064",0,2023-11-17 00:00:00.000,1722,13,0,,0,BURITI
7662,4,"13,01",115,"0,178257527654313","BRITA 12,5MM",MINÉRIOS DE GRANITO,"9,724975","44,8845",0,2023-11-17 00:00:00.000,1722,13,0,,0,BURITI
7663,4,"13,03",115,"0,178257532783877","BRITA 12,5MM",MINÉRIOS DE GRANITO,"9,739925","44,9535",0,2023-11-17 00:00:00.000,1722,13,0,,0,BURITI
7664,4,"13,31",115,"0,178257602979127","BRITA 12,5MM",MINÉRIOS DE GRANITO,"9,949225","45,9195",0,2023-11-17 00:00:00.000,1722,13,0,,0,BURITI
7665,4,"26,72",115,"0,0434782608695652","BRITA 12,5MM",MINÉRIOS DE GRANITO,"19,9732","92,184",0,2023-11-17 00:00:00.000,1736,13,0,,0,BURITI
